candidateId,exerciseId,errors,warnings,diagnosticCodes
"cand-c4bb8370-6e12-503a-ae3a-a196cfa6d37b","ex-504efe42-bbda-5d1d-ba17-8295b1a5be67","0","0","[]"
"cand-53c0a608-70da-5cbb-b943-f1bd06b9fc95","ex-f3acf4f1-501b-5918-a3d3-62e86c208b15","0","0","[]"
"cand-fabfdf60-00fc-5013-9ff2-417ad49bd365","ex-5baad29d-1c9c-5e88-8903-eb955573b0a8","0","0","[]"
"cand-543e927d-998f-5c7b-9375-45f247eba5ef","ex-4197eead-5a01-55d8-998a-a9d2107ac9fa","0","0","[]"
"cand-a84d4c0b-6e47-56f4-b4e0-36528ba37cb5","ex-de614b19-063d-5d2f-84eb-bedced655aec","0","0","[]"
"cand-3e3ee85f-a242-51f5-bb4e-624973c95177","ex-1c0c5c0b-16e2-56d7-891e-b51f0f5f61c9","0","0","[]"
"cand-88bee065-d08b-5720-a701-13d8a3640260","ex-20a20b1b-f209-5185-86af-8441893b0ba8","0","0","[]"
"cand-a736f4ff-00b6-53d6-b90f-b6e1eddf852e","ex-39f5ad00-a702-5d06-be3e-5e042b270fdd","0","0","[]"
"cand-5f7ab0c3-c001-52e6-8408-6efa11f2de26","ex-d0f624e0-bd7a-5a3a-aa30-6cf87bd0fa25","0","0","[]"
"cand-b5e172f3-c305-5aa1-820b-508637308363","ex-d5f207dd-7c44-5028-a246-82dcda80ba0c","0","0","[]"
"cand-0cea3802-8116-5769-aace-564adb63db59","ex-21da14a3-5b56-5a4c-a58c-886091721849","0","0","[]"
"cand-9d87e900-9ed2-5444-8cef-a9fa2c556433","ex-66ea3d1e-8a75-5b56-9663-d2e2e6003467","0","0","[]"
"cand-56876213-cfbc-5cae-b7b7-363f0d8e4778","ex-da50e571-0c3a-5c77-944c-372e429532a1","0","0","[]"
"cand-2076a642-3515-50ad-829a-e5293c088f3f","ex-810d6242-22fc-5988-9e30-12eefa8c0791","0","0","[]"
"cand-ce12306c-a5b2-54d5-8234-9f366959d470","ex-6d30d823-8ff5-50cf-a7d6-1dab501dde51","0","0","[]"
"cand-76a09401-36a5-54f0-b4d2-8b97f3f7674b","ex-4c2d9a3e-bad6-52d9-9efd-b4eadb952c01","0","0","[]"
"cand-1a5b4b06-8317-5ffe-8fee-f8904bd3e797","ex-b233e1ed-4e38-5e8e-b824-ab970e2daff6","0","0","[]"
"cand-e48741d1-3306-5932-a820-32e761c443aa","ex-2a131bbb-3a57-59bd-88bb-109f12482889","0","0","[]"
"cand-401c6f5c-4d79-5911-8a57-89e16a954482","ex-85a3201f-7eff-564e-baef-1a52d67df464","0","0","[]"
"cand-a53b8324-0b17-54bb-ac30-d400c3ef91ee","ex-7ca06973-27c2-525c-9769-76fa0f2a53d6","0","0","[]"
"cand-4b8b71ce-001c-554d-8a22-fb29f6744f1e","ex-2cdf880a-0a6c-5b30-9925-7a44443b2530","0","0","[]"
"cand-312c3563-f1e5-5d3c-8960-68b4748dba52","ex-60e0f14d-4125-54a0-9ebe-3343fb30a732","0","0","[]"
"cand-5ca3b4af-9e39-54a4-b1f7-a50651874c4d","ex-6ea74ecd-100e-5772-a1ff-d2a2f77b4066","0","0","[]"
"cand-978c99f9-92d7-567c-ba70-beee366600e1","ex-92ae0e88-3c7c-534c-9a65-ce5c8db21ca2","0","0","[]"
"cand-537256eb-ce8b-59a6-83eb-9c1a9d5b5051","ex-7e466f76-35e7-5407-84e5-1ab4dc98c0e6","0","0","[]"
"cand-d3a876ac-c6ac-53ab-922c-8204c501f9b8","ex-23b751d1-e1f8-512a-a2a3-36b8a5e8b832","0","0","[]"
"cand-c2290dec-f0e9-5d7d-aab0-a8f4a058db5a","ex-2efed542-d5b1-5e1b-bdaf-ff7409dc8366","0","0","[]"
"cand-b65d14ef-b4c0-553e-bc0b-571a2eeb4612","ex-e49e6b6d-615c-5601-9ef1-d4d9413b36af","0","0","[]"
"cand-e2e7f27a-a514-5293-b9b1-6b6b4eb90215","ex-c58553f2-cfa9-57d1-9c2c-38d6fe37f611","0","0","[]"
"cand-3d152738-f7ba-5328-93b4-dea868d700da","ex-9d7470e4-71d8-561e-aafe-e3f46a25c1f6","0","0","[]"
"cand-c7d69874-2c37-53aa-b832-5842a4f03984","ex-b4d5dabb-8787-578f-8a7c-7ec1d633269f","0","0","[]"
"cand-8b59823e-7b62-513f-9a06-8d91beaed568","ex-15fd5f61-775a-5017-8a56-092f7128741c","0","0","[]"
"cand-4e1aa833-d4bd-5a20-9387-1fdc1324e297","ex-bab1936e-3695-598c-857b-959e861481ae","0","0","[]"
"cand-1b5e7183-7f0d-5941-8d12-5ab8eb48d496","ex-ac474d1f-eba0-5994-9cae-18b05c699edf","0","0","[]"
"cand-932aa0f4-94a0-5a97-bc56-6af5b8bb1abb","ex-8636da92-d9a7-5972-83d6-5faecb42d422","0","0","[]"
"cand-44ce6f18-bf51-5056-abb6-8d7f3f0b2fd8","ex-13ace849-27c4-5203-a9d9-b4b44546959f","0","0","[]"
"cand-3df3c2fe-fc92-59dc-9a86-54867dd5aa61","ex-6573364f-b791-50ce-a6c3-b7b3c8c3b5ba","0","0","[]"
"cand-fc493a74-1eb6-5fcd-a8b7-423b0b99bbac","ex-ff160f09-44e5-5c92-8d57-d5523ccca46d","0","0","[]"
"cand-3a79cd1f-1502-536c-a667-f6a37d55a446","ex-3a72c9f7-89f6-5819-943b-c4c448b50677","0","0","[]"
"cand-dbe58b52-5562-5607-93f4-95cd0e6e98b8","ex-1b64606a-a851-53d5-9e67-553b34d86489","0","0","[]"
"cand-49d9af3a-40c6-53c1-871a-6bff38400149","ex-88810dff-5c9a-5ad9-b546-4f0ac7ef07c7","0","0","[]"
"cand-b5ba8b6f-68b2-554e-9575-487ea3eef97c","ex-c3e51cf7-1952-5de1-b22a-5be44daffae3","0","0","[]"
"cand-af80daa4-2f3e-561c-851f-bd93c46fa3d4","ex-a3dacfd1-3968-5caf-957a-e30b5c287183","0","0","[]"
"cand-8da3ba12-7cb6-5c54-8974-ae0c9309c760","ex-0fb9c2d1-0fb2-5b0f-9a69-687f7b8c07dd","0","0","[]"
"cand-bc422408-a8c2-5c18-afb6-8c2a2e576e55","ex-287deb90-277b-53d3-ae26-97e848dd74d8","0","0","[]"
"cand-8fdd5bd4-67bb-551f-952e-0271a1b710b0","ex-cfe25ec9-bba9-5659-be0c-e46ddb5711fe","0","0","[]"
"cand-dd47a491-551f-527f-a08e-ecbdf044bbe9","ex-35b26ba1-df99-5b42-9ca2-6ae95377deed","0","0","[]"
"cand-2763b270-0fd1-51c5-84e1-cc196f8956e6","ex-24b4da19-4254-550e-ac98-8beb6a963fa0","0","0","[]"
"cand-1e81a0d3-a4c2-57b4-96e4-f07d5d1c8ee7","ex-37b268e7-32af-52a4-b78e-8d03ca99d056","0","0","[]"
"cand-8e1c6942-727c-5049-b57c-d9603bb201e3","ex-1a4620db-7436-5147-98ce-27ac75e5ca36","0","0","[]"
"cand-ed6f1f9b-986f-5172-b5fb-50cc0250313a","ex-1ccb1395-3838-518b-98e6-cf3f99cb541a","0","0","[]"
"cand-dccbb9a9-c348-51ea-b1d9-e106c34ff39a","ex-97dc363d-9b67-5548-acd5-5983b02f7e25","0","0","[]"
"cand-5ab8c627-b695-5580-87ef-e3d42ec81da0","ex-53b687fb-7159-5c39-9722-a687b4325250","0","0","[]"
"cand-3b44e3e4-f5a0-513d-9d3b-20a52b538a80","ex-5d33140f-8c83-525a-8afd-f65d4b94fa7f","0","0","[]"
"cand-53ed968a-0947-52a2-8134-76c903e8f290","ex-87bc1d72-8508-5f02-bae4-2893f946ec3a","0","0","[]"
"cand-2279a066-ad64-5e48-ab22-b8100aac6d5d","ex-29711e06-4e3a-5290-8dc5-a266ab3c8951","0","0","[]"
"cand-f10ecd59-5aa3-5417-888c-aa867d77c147","ex-c9609f33-f61f-5b5b-a621-c3aa478c01f8","0","0","[]"
"cand-97b1f743-8a2c-5347-802a-7f54ce4580d8","ex-a6680341-eec8-5eed-b83e-f1ed2e4fd877","0","0","[]"
"cand-0e589e64-cf6a-51e4-a72a-294d849827bb","ex-dc134550-f869-5410-91c1-e6e3ec95bfaa","0","0","[]"
"cand-7032d724-efa9-582d-be95-736bd678b605","ex-d0c4c3ba-adcb-54bf-b531-638eab43262f","0","0","[]"
"cand-2b1e1ae4-edaf-5754-af71-fdc6ebf24d19","ex-3acc20de-a1b5-5320-8a25-04748bab19bf","0","0","[]"
"cand-dde38935-426f-5288-98d1-373332278fc0","ex-bd497597-7ae4-5894-97a0-272fec1fcf06","0","0","[]"
"cand-306f6a6e-60c6-53af-bf3a-8097bf91d26e","ex-0d4d4428-21db-5d6d-b062-e63fccfb7657","0","0","[]"
"cand-604fc7d5-9688-5e2c-aae5-656890caf939","ex-c4ca74ed-c5bc-504d-be17-7d605e086be1","0","0","[]"
"cand-e3e0d663-147c-5bd6-8372-c78fe8d25334","ex-926d323c-64cc-531f-8904-1c447ee7f7c5","0","0","[]"
"cand-3069ecdd-fd36-57d2-a82c-f65fd99a39d3","ex-363a9f75-0cf0-50a3-8795-e696099ab76e","0","0","[]"
"cand-2ad1c1b8-5107-5ac0-bdda-2f379146900a","ex-f40577ee-d0db-5481-ae1d-0bf22ab72837","0","0","[]"
"cand-ae3637c4-3f75-51dc-b264-ee3c8c661505","ex-8c63454d-6166-5a07-a701-12c8aa4f3352","0","0","[]"
"cand-eb2d6f43-2303-5724-b44e-aefd0cdedc29","ex-9f7e8642-82cc-510e-bf37-ee71b1b9f9a1","0","0","[]"
"cand-72992c97-3d4a-5d37-8407-748845a972bc","ex-a8d5ff49-14f3-5fd4-8cd0-74c1787ad9f2","0","0","[]"
"cand-cefa5f0c-e864-5d2f-b0f8-c2e0580e2284","ex-622960aa-0c86-53af-b56d-a508ae7f897f","0","0","[]"
"cand-4d214574-015a-565e-a67e-ae01b204d663","ex-618be061-8e82-5007-8341-3e30223b0e01","0","0","[]"
"cand-7974b037-351b-5881-8014-55bb592aa306","ex-b44eff27-9b38-5327-a7f7-b46661495b5e","0","0","[]"
"cand-ea70ac16-e282-5002-bace-579972e76856","ex-2348e094-18d7-54f1-9765-e6d5721a4d80","0","0","[]"
"cand-4b017208-b2a5-54d9-b4cc-073fca8188e4","ex-782914b0-6b39-5040-8463-57fea2e13bc7","0","0","[]"
"cand-df82c0b9-2287-5b99-9ba3-316ac4ae214f","ex-abdc7624-4000-5ad1-ada4-ed6172f342bb","0","0","[]"
"cand-1123da6a-f8f2-5b5e-909b-25e2b7dc2996","ex-a538b3ee-8292-5043-b9e8-eb62498a7957","0","0","[]"
"cand-d97d1087-e852-57a2-88e0-7025ed977bed","ex-3aa002dc-ef69-5b49-83c6-bd74611d2731","0","0","[]"
"cand-a8a2715b-1ac3-5be1-a453-59dc3f8b78b0","ex-2e1b5ea7-5bbe-5d75-8d10-7f40e0d5e402","0","0","[]"
"cand-06de00f2-4b00-5866-ac01-ba07b7cd2f36","ex-98edebc7-fa9d-58dd-95ce-c8310096af5c","0","0","[]"
"cand-88516ef6-f307-5f63-ba00-89b4ff8dd1ef","ex-7e6fb793-e9cd-54ff-99d9-5413b0880c35","0","0","[]"
"cand-a8e3721b-ac29-5bc2-ac5c-fa6aad2a3142","ex-be896252-2a67-5bc4-8c19-814276a9e9d8","0","0","[]"
"cand-3b02d2bf-b576-55d7-8034-4a1ccfe561d3","ex-4165fe04-eb62-5e8d-9f4e-3b6a0cc1532b","0","0","[]"
"cand-c96f1eea-58e4-5f35-9c08-e95456ba21b4","ex-1830304a-3bd0-5c35-8685-382e8986d7aa","0","0","[]"
"cand-35ff95f5-6c5a-52b6-8c41-d3c7b726f059","ex-1a895d50-b96e-5502-80e9-7aba1698e9f5","0","0","[]"
"cand-3ca08f4e-05f0-5401-800f-9700ba7563a5","ex-62c6cc67-53b2-5c9c-89d5-dd05dbeea28f","0","0","[]"
"cand-39925896-ac41-53b6-8dcc-f96b3be24b83","ex-e3e36761-061d-581e-a598-af673118dc35","0","0","[]"
"cand-b5c5b57e-54dc-54dc-8ecb-ebcc379488e0","ex-6d223109-6c7b-58b2-92c2-4b9b4420b41a","0","0","[]"
"cand-39bb17a3-0cdb-5258-a2eb-f8ab177dfab4","ex-b72f1f61-54a0-5792-98a3-4859e57807db","0","0","[]"
"cand-6da7c71c-e7f9-5b50-b90f-4464a159317d","ex-a52d2567-f93b-5e7a-aad8-7a71208ea48f","0","0","[]"
"cand-a140cc13-255a-5ebb-80af-7988b7f3553a","ex-78fade01-2de8-5d12-9302-f66a927b8fcd","0","0","[]"
"cand-f97f26ee-0d04-58f1-9739-beb66ec15b71","ex-ee1dc0d8-37ff-5f6d-8bce-4bd9fdff80a4","0","0","[]"
"cand-e99b0a6b-a41b-58da-b219-5754b5f2f70e","ex-9678258b-c923-5a59-aa48-dbae0f77dc90","0","0","[]"
"cand-37035713-59db-520d-83e0-643681d89eab","ex-96c13919-2eaa-5af8-8ce1-75e3cf0f8a01","0","0","[]"
"cand-d88cd761-b833-5ea6-89f3-8343a333a40e","ex-10f39c84-279a-56ed-8867-9ce9d3b53c61","0","0","[]"
"cand-03e9172a-edcb-53fc-84ca-17d31cda0998","ex-23d4cd29-cf17-544c-803f-41f79118425e","0","0","[]"
"cand-3a5dc132-321d-55e7-8f30-2a044e8953cf","ex-c2e4c4ed-c17a-5c09-a227-7947b71820c1","0","0","[]"
"cand-95a87a32-b5bc-537d-a7ef-5df7f64978fd","ex-81640512-77d7-5d66-81c6-e466b53bf395","0","0","[]"
"cand-064bac26-aa7d-55ea-b40d-97b33785259c","ex-5c81f9ca-3f3a-5f84-8909-2aae66d6c44f","0","0","[]"
"cand-86908374-bda7-5dde-b739-0a76eb8ee512","ex-f47124e1-48e6-54f9-a9c2-201671fa9cb6","0","0","[]"
"cand-93ae8560-1d60-5f54-800e-fe32e48f1504","ex-a1a9b84a-2db5-5fcf-a763-6caca7fa03ae","0","0","[]"
"cand-82ee7ce6-7c47-547a-85a8-81657f797e7a","ex-cc4cbd3f-4ab9-5223-86bc-4c6c926389f4","0","0","[]"
"cand-e54b4ad2-b3b7-52ee-ae83-fcd5e1286e9e","ex-fca84449-0e63-539e-b389-637b02a9e827","0","0","[]"
"cand-3137ad77-b585-5ba2-947c-ac74bc991888","ex-114a633b-4125-5b8a-bdf5-bd40e3f45eb6","0","0","[]"
"cand-944d2f68-eb7b-5a99-97ee-4ccd627bf817","ex-03e3fbfc-b04b-5b84-8498-638cd9a0e92e","0","0","[]"
"cand-34b9f074-fe5c-5cdd-acc2-c81dc526121d","ex-96b01b41-3120-543e-86dd-a45c6f3eaa66","0","0","[]"
"cand-30c4f7a7-67b2-5a5b-b504-3c36db92e5ca","ex-3a4acfd3-4ace-50f6-b53b-18d018bfc74f","0","0","[]"
"cand-add260f5-06a0-52a3-adcc-d149fcd4f9e2","ex-0ed543c9-4619-52bd-8ccf-7690cc463687","0","0","[]"
"cand-109daf6e-7c71-5c73-be10-7486cd4b97d6","ex-379a6168-e926-5af9-9e39-c7e7da80245c","0","0","[]"
"cand-47e4ee93-770b-5386-8567-6a36aab817da","ex-9c19d1c9-9519-5969-b042-29268017a274","0","0","[]"
"cand-20bcbcfd-64b8-542f-85b8-b6fe8cc0d93f","ex-00ac9e6f-7c8c-5c08-8a82-13b8976b3460","0","0","[]"
"cand-451162f7-70d0-5ca4-a130-a052aa06618f","ex-4c9ef2a8-c28a-5c2c-826f-8308961a615b","0","0","[]"
"cand-a41e80a7-f08f-51a7-bc4e-5b6ef03883dc","ex-ecad9949-ef71-5e94-abb7-309ab765e4e4","0","0","[]"
"cand-247e7c8f-d56f-54f1-9b78-ab393211e0d4","ex-4a549cf4-94c1-5714-8d20-5c467bb9dfc0","0","0","[]"
"cand-cfe8ac17-75b0-5c78-9e27-e5f78af2f00c","ex-44b8a574-94a1-5a91-8517-c1b240237465","0","0","[]"
"cand-1c9dd5be-0803-5147-935d-7d7340d4fe88","ex-0ce77d0a-18b7-5d24-9881-b2d9184adc57","0","0","[]"
"cand-77e56c8a-896c-5f27-b56f-060f74d4e0e4","ex-07eaa13b-20df-5377-9e9b-2a42ba9134dd","0","0","[]"
"cand-07951775-d388-58e5-b5ec-0a09c5bb34f0","ex-24d32e5f-3d4f-53f9-a6b4-8f25c9f18e7c","0","0","[]"
"cand-f0044f65-f17f-5a79-a21a-963f8c5502c5","ex-626a1b9e-309d-5429-98ff-d93cca58b5de","0","0","[]"
"cand-b0a7eb90-f861-5b23-9464-14a6e5d17f65","ex-e403a7ca-7945-5735-89cf-fc12dcd71ebf","0","0","[]"
"cand-d5244102-a2a7-5661-a306-06f368d5ddad","ex-8944dd1d-f55b-5180-a8d6-9b2b637c4ead","0","0","[]"
"cand-bdba65bd-153e-565c-9f84-7b72ff9680cb","ex-787cdcef-e317-5f9d-8172-5487cf03cacb","0","0","[]"
"cand-6dbcb58e-4711-5761-8304-cfe220407204","ex-a47dadac-0f41-52cd-892c-dcef8ca5f019","0","0","[]"
"cand-b12f52fa-0d60-582b-ac3d-b40b11e5ca30","ex-a6450baa-579a-5048-8995-6e2e900d0a7c","0","0","[]"
"cand-8615f783-0176-5843-8ab1-b62c99803df4","ex-18ef2359-205c-5915-ae4d-f3e1d95b0935","0","0","[]"
"cand-1d8498c9-3fce-5fe5-8e5f-2987d4a20f55","ex-c4ec506b-a4c8-5db3-a66e-1ebfeaf64204","0","0","[]"
"cand-1ea3db9d-c26f-5913-933e-bae04b813b32","ex-a178e6a7-cc3c-5f74-873a-9a2f78e82a42","0","0","[]"
"cand-c6abc701-81b9-5749-a1d0-a6035bb2f0af","ex-0abd803e-db79-5a56-99b7-7e5de5b75deb","0","0","[]"
"cand-66a97fbd-79a0-5732-ad5b-abbaab24252d","ex-a4f70b43-eca6-5c7d-91b3-9d5ecfaa8218","0","0","[]"
"cand-cc4f9e87-8777-5a5f-ba8f-561d085233f2","ex-8c01b4b4-e3f3-5530-a900-5fd0bde8f7e2","0","0","[]"
"cand-2925c1ae-8db2-5bfd-a082-f6690c0e7730","ex-e491a73c-0c28-5ad4-97b5-86be5abcc420","0","0","[]"
"cand-09f065f3-2329-5247-a619-54a3132d09f4","ex-a5385b02-ccaa-597e-80c0-82a7cc7e7006","0","0","[]"
"cand-4038f7bc-0971-583a-9380-47b79c27a63a","ex-c2ca7069-361c-5d5b-b83e-ac1400b8b454","0","0","[]"
"cand-9da9f1ac-e567-5539-bad6-f1511a1b0f4f","ex-b8d38d95-440d-52cf-b635-19365efba7eb","0","0","[]"
"cand-9b09ce0a-3bb6-5967-90d1-9db57e8f4c5b","ex-6aa393ca-93c6-54f2-8ab3-1987b59ec637","0","0","[]"
"cand-91c67198-87af-51ec-8d1b-c9f9bb87dbaa","ex-8f228b4f-36dd-554c-a99d-c03d1d87db6a","0","0","[]"
"cand-64b1dd66-2ee4-5028-8226-4ead35f983ad","ex-3478ed46-9600-5583-bf68-1a763afe4fd0","0","0","[]"
"cand-f1372e5b-6327-5ce7-b895-b0c87fe88c1a","ex-98770b78-b67b-54ac-b4d7-1d27d50a1a95","0","0","[]"
"cand-1cc16486-8984-5aed-b8bd-e4106eb44568","ex-8479c61d-197d-59ee-b4c2-863b4987c7ba","0","0","[]"
"cand-7656065a-bfa4-5e80-bfee-3948e9cc7572","ex-ddb12734-f70f-59d8-8191-b7f9fea631ce","0","0","[]"
"cand-1ed57953-ec81-5f33-b611-738a9c1a5a39","ex-b8364abd-d5eb-50b2-920e-d599dbf8ec49","0","0","[]"
"cand-de80a830-28ea-54a7-8ef1-6b6626e52715","ex-e6bd9166-b3dc-5283-863a-47f71cd25d58","0","0","[]"
"cand-a69b7c58-d44e-5597-b620-1634ed7ee250","ex-fd45c941-0f50-501f-b4fe-4a5c8ebb0599","0","0","[]"
"cand-be0b5354-cbd5-5b78-a506-69b8d8ea65b8","ex-141fc173-8420-5bf8-ad85-da09a2cdf275","0","0","[]"
"cand-ad742b42-5363-5062-89f6-ac8572eab19d","ex-fdd55c0b-70e8-5b51-bacb-3f6b7bd31b34","0","0","[]"
"cand-28fddd4b-25a8-5b49-bcca-4372b69297fd","ex-b4b34412-7fc5-531e-999f-b7c52c4f7105","0","0","[]"
"cand-b3b083b8-3db5-55cd-97f5-a03283ca7625","ex-0de98ffb-bdab-582e-8ec6-0321a2af010d","0","0","[]"
"cand-6ea4c18a-4388-5b44-86d6-0c05ab8efa6a","ex-143356cc-e9fc-5e26-b6e7-5a94575cebf9","0","0","[]"
"cand-bb0fccbb-c555-56eb-bd32-9fda1658db1b","ex-7cd7f437-4b8f-5314-b380-5d8fd303326d","0","0","[]"
"cand-900903a3-2405-56e4-9a17-c53f5236946d","ex-6127de27-8fab-5a43-a48f-d146c8248f5e","0","0","[]"
