candidateId,exerciseId,errors,warnings,diagnosticCodes
"cand-e28945cf-1e4d-5e80-8fcc-4b9fda38db8b","ex-cc9ca132-ddda-5c62-ad21-f1819993faa5","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-ff6abe1d-e371-5bba-80e7-f7f846f2749d","ex-d37bd29f-1967-5c6e-8f60-75eadaafb114","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-5e4776c2-6a0c-5fac-901d-abbcc8fa2a0d","ex-0d7f606d-dada-5841-b1d6-631a198dbdea","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-9db94f5a-6859-5cb7-9d29-3f2b2f9f2ac4","ex-0d8f8859-6161-5931-bc15-7d2074b6d47a","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-b6908b80-a74b-5338-a236-80b2d7b7bd92","ex-19e5ab03-3c60-56cb-9da6-b31e8b5eda61","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-e246e6ab-eec4-5ff7-a2a5-13f10e903204","ex-04e7b2e9-e0c3-5b24-b74a-90143fd23fbe","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-4d8733d9-8ec2-5467-81dd-a8ad189d2644","ex-92ac1ee3-ee23-5b7d-81c7-a3576251d168","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-c20a3c39-3ed9-5e00-a4e2-62faf82198a0","ex-aa80a9b2-57d5-5247-a823-b685c940cc57","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-61315c90-aaf0-50d7-a263-ec199a69f33d","ex-831a2d6a-30c3-594b-a9ba-f840bb492552","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-8a582192-b09c-5984-890f-859368691e86","ex-f8c72753-b8f9-547f-b855-ef03e83e7fa2","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-70e39d74-8938-58fa-b9bd-3ed96c2f6ba3","ex-70a66702-4286-55b2-9a50-ea9af029e6d5","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-53db353e-de01-513f-a765-d4ac3f779941","ex-c5e76a84-3997-544d-8bf1-dd68864031a6","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-6423bc4c-eb2b-5940-ad98-0fa27aa44316","ex-50497838-813c-5659-a69b-6964ec5638eb","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-9ab4b1e6-3c6e-554b-a882-26597dec1ed1","ex-ad0a84ac-7680-57cb-abe7-32fe5343ca56","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-a4d3e370-b1ad-5b59-bd32-55a1aac6ad01","ex-c16f6349-5c78-5c31-a0f3-62d70cc2b03d","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-acc818da-d95b-5687-8f84-d696a262f7f6","ex-3ea23393-d7b1-5d68-b35f-04d04a43c70d","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-903d0468-cea0-5f89-a7f1-c8f8156d5746","ex-eab0fc11-8b47-511a-a750-041e79250d63","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-702ab2c2-9951-556b-a8d4-c417ad40c487","ex-20c5a0b7-cd9d-5e0c-8d73-c2811a3b5a4d","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-a9be5f9d-4cf2-5229-8773-3a0f6f0a9f90","ex-b3f4070e-f0ba-51bb-99e7-b3bae611ed26","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-7f3822fe-cc40-5f99-8ed2-ac1ae5dcde6d","ex-852dcea1-f338-53a6-a4ec-73796ccb6053","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-ac00d52d-d656-50e2-97eb-6a3186600ff1","ex-f3f7a597-e3b3-539b-b883-b15677cd2b9c","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-c0473422-092f-50dc-b84f-cb85dcc28b9c","ex-afd43d2d-be38-5d52-b436-d182988b631b","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-59fb1a1e-a7ff-5c61-99a7-115959854a24","ex-f3c0e88c-2d2b-538b-8428-b7b4ea939a84","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-537a5a8e-f067-5c07-9407-28f08975e4f1","ex-05381c96-7b6d-5b87-9e79-e5095bf5eae1","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-f5d35fae-805a-5f24-9880-aba204ac33bd","ex-a60a75ee-f01f-5398-b5a3-dcc97b0ba2b4","0","1","[""MATH_REPRESENTATION_UNDECLARED""]"
"cand-1651db3f-a2e1-5bd8-b4da-f580fb01baab","ex-16373b0e-a20b-5e1a-806a-e7aeb4e84ff3","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-6cf5bb84-6863-5c76-8f03-6831dded2a82","ex-4a933fc2-23aa-55b2-b009-98f6dd3274f1","0","1","[""MATH_REPRESENTATION_UNDECLARED""]"
"cand-bbb84114-005a-5ea4-96cf-cdbe2224dfd5","ex-044f7e0e-3dc4-591a-9aa6-9627da92a629","0","1","[""MATH_REPRESENTATION_UNDECLARED""]"
"cand-4d3606d3-2caf-5aae-9d37-80491c44492b","ex-e3821a6e-58b7-5d87-b3ab-9b6bcf776fe0","0","1","[""MATH_REPRESENTATION_UNDECLARED""]"
"cand-15ac6f5c-35b8-5396-9a55-96ed1a1e9d0e","ex-0a54b16d-c660-5d06-a218-77d5f21ea1f0","0","1","[""MATH_REPRESENTATION_UNDECLARED""]"
"cand-cfaab983-ef14-5a99-8fc3-d97d435f8e99","ex-508b4887-6f05-57cc-871c-c90577df99a4","0","1","[""MATH_REPRESENTATION_UNDECLARED""]"
"cand-19f269a0-01e2-59ea-9cdb-15774ced394a","ex-f40702a4-c49b-5cef-8058-cafdb5b14713","0","1","[""MATH_REPRESENTATION_UNDECLARED""]"
"cand-0ee716c7-071c-5228-b306-bbc97f3d3ed3","ex-804f65ce-cf83-596d-b2bf-ed8798c15df0","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-fb87c620-2990-576d-a017-915f27a2711b","ex-81515108-f8eb-51c1-aeb6-cca0a1c7311f","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-14aff6f3-1828-539f-9a76-f62ca4b68bfe","ex-b24f2dea-9ba5-55e5-a078-a7bccfcc9c1a","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-7a4afe3e-24c8-5223-8864-4d4ea5145d4b","ex-c4d3ffa6-a687-5ff8-971b-7447b327f9f2","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-91df1f1c-63ca-5734-9133-e320c7ada9fe","ex-da2273d2-1c0a-56ca-b0cd-bee0d04e3545","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-7443af99-9223-587e-b3e5-e1031c230c75","ex-7ddb90ad-6a42-5d6f-92f4-b68fb09dcb1a","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-c9bdf7d4-6353-5336-827a-b3569cbaccbe","ex-27efc373-799c-5b86-acf9-17e8b74eeaa4","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-55070f03-d4cc-5b44-b965-b0bd1dbc683a","ex-4a7294c5-8de4-558d-8bbe-28e55453f8c4","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-74eb1844-648d-55bc-a001-661122068daf","ex-23dc3b2a-c772-5409-9f23-6b355ec6368f","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-3091e5d2-3531-59e4-b2cd-b54c20d22341","ex-facc65e2-bc9e-59c3-818a-b293673fef6e","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-f0a99170-e5ac-5392-9626-14f6c3b573a1","ex-d5cfe7a9-4a86-5de7-9582-0556d615dca4","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-db2f4586-6bb1-556f-aa16-4b234f4f0ddd","ex-b622a83c-86b3-5a72-a035-8b17a04e91c9","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-9d0dbfba-1161-5c8a-9f0b-7a8d9c62c672","ex-5785995f-f7bb-5079-bcc2-e5f1ba21250e","0","1","[""MATH_REPRESENTATION_UNDECLARED""]"
"cand-8e8bd06e-5980-5b13-8c2e-f566683785e5","ex-901c5ca8-65e5-5eaf-b047-0bf395f1b7a3","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-d962b760-61ff-56a1-8c3d-3b9f5f8cbd1c","ex-5e4e10db-9d98-523b-b984-69751d3c21d8","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-059d6a34-d161-5738-b629-44700689dc69","ex-eaee5060-9019-5735-a438-d9315a74b9d0","0","3","[""MATH_REPRESENTATION_UNDECLARED"",""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-f7751f3f-3565-5dd8-bc44-bea1031a7f29","ex-40fad276-78ed-5380-98e1-0ba505f9c1bc","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-ca07199c-d275-53ca-89d6-7efe0cad86e2","ex-97383284-02ba-55d2-85e4-0623fd109b54","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-1e5770a7-d422-576b-99df-1ece76f2c06b","ex-0d1b2e0c-4ab0-56fa-944f-2082064aa40d","0","3","[""MATH_REPRESENTATION_UNDECLARED"",""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-05ed63c2-f9f2-5cac-a7d9-c8aa780424de","ex-fd1abf3a-e29a-5155-a8b8-a605a4ce3a5f","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-df284a8e-68e0-5fb8-959e-484bd80a70a5","ex-3282602a-ca05-50ab-95b1-9c8f0d6ae0d1","0","2","[""SOLUTION_DEVELOPMENT_INSUFFICIENT"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-f652c6fe-228b-5686-8140-7d74a9fde628","ex-8f7247d1-0378-58cf-897c-9e1e9f3ec543","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-6fd8988d-3d08-5485-912d-348c72464c2a","ex-7219859f-94f4-57b4-8648-cb592fe25d0d","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-91533fbf-3998-55b2-aa14-7fca0d773183","ex-9b3599b2-1141-57eb-bdf2-bfd9b97b719d","0","1","[""SOLUTION_DEVELOPMENT_INSUFFICIENT""]"
"cand-7715acc7-f303-5ff9-b74e-eb0d90db5e5f","ex-3cb70726-41d1-55c2-aa05-c0ed2483385e","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-04955675-deba-5ce6-b678-f171001ce194","ex-ee61da9b-001b-5b38-bc53-e2340f1582ac","0","1","[""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-b4dfd91e-48ae-5777-a1a8-d0b3256aa7ce","ex-09997254-6ba3-50eb-95b3-785544a9a726","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-b138c3f6-08e6-501c-80d9-ae35f09424d7","ex-276b897e-3426-5f47-b8e9-0ccb272f65c8","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-659148bf-c062-5377-9090-d58716d7b8d8","ex-8d82b5f2-04fe-58b5-8706-3e6c1d50841e","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-b358921c-54df-5b86-94de-603796efae35","ex-c1d7f31f-b02d-57bf-82e9-f1dd9e8ebfd9","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-1c21ba0a-a3e8-5d4d-b2b5-4b17b9e058e9","ex-3189398f-880f-5e61-9745-4bb244527301","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-999f7505-8464-5e2b-bf58-2d2765195a88","ex-5a137c73-f2c8-593e-96b7-2ab14638cfb8","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-7bd84850-1b6e-5875-b24c-f69e525be0b8","ex-702e258c-387c-5f7b-93eb-e19e84b0ffc6","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
"cand-6b8fe755-25b4-525a-885d-7094715061dd","ex-a8355e06-10e3-52a9-8210-fff625745f9c","0","2","[""MATH_REPRESENTATION_UNDECLARED"",""SYMBOLIC_EQUIVALENCE_NOT_PROVEN""]"
